propery_type,rooms,floor,square_foot,price,day,month,year,lat,lng
1,5.0,1,126.64,1083000,13,11,2002,31.9730015,34.7925013
1,5.0,5,108.43,1885000,30,5,2013,31.9756784,34.7735749
1,5.0,5,108.43,1265000,15,4,2008,31.9756784,34.7735749
1,5.0,4,110.9,1767000,29,5,2013,31.9648454,34.8144281
1,5.0,4,110.9,1250000,8,6,2009,31.9648454,34.8144281
1,5.0,4,110.9,956000,27,7,2000,31.9648454,34.8144281
2,7.0,0,165.3,2370000,28,5,2013,31.956654,34.82788
2,7.0,0,165.3,1084000,12,11,2001,31.956654,34.82788
1,5.0,5,125.0,2200000,23,5,2013,31.9982501,34.7389021
1,5.0,5,125.0,1300000,22,8,2004,31.9982501,34.7389021
2,7.0,1,192.0,2600000,22,5,2013,31.982893,34.7625098
2,7.0,1,192.0,1604000,29,1,2002,31.982893,34.7625098
1,5.0,1,134.0,1872000,21,5,2013,31.961612,34.7768365
1,5.0,1,134.0,2125000,26,7,2011,31.961612,34.7768365
4,5.0,0,104.0,2090000,16,5,2013,31.9626689,34.7794344
4,5.0,0,104.0,1143000,17,9,2000,31.9626689,34.7794344
1,5.0,3,97.0,1753000,13,5,2013,31.9750465,34.7870212
1,5.0,3,97.0,1450009,23,9,2012,31.9750465,34.7870212
1,5.0,6,126.0,1963000,12,5,2013,31.9827122,34.8039638
1,5.0,6,126.0,2200000,6,4,2011,31.9827122,34.8039638
1,5.0,6,126.0,2200000,4,4,2011,31.9827122,34.8039638
2,6.0,0,200.35,3185000,9,5,2013,31.9672111,34.7906641
2,6.0,0,200.35,1961000,3,8,2006,31.9672111,34.7906641
2,6.0,0,200.35,2000000,29,10,2002,31.9672111,34.7906641
1,5.0,0,111.0,2200000,9,5,2013,31.9648591,34.7714252
1,5.0,0,111.0,2300000,25,8,2010,31.9648591,34.7714252
1,5.0,0,111.0,1302000,27,3,2007,31.9648591,34.7714252
1,5.0,3,111.0,2000000,8,5,2013,31.9730257,34.7708965
1,5.0,3,111.0,1010000,6,12,1998,31.9730257,34.7708965
1,5.0,16,113.02,2310000,6,5,2013,31.9969352,34.7372329
1,5.0,16,113.02,1714000,3,1,2008,31.9969352,34.7372329
1,6.0,3,165.3,2080000,5,5,2013,31.9594562,34.7948419
1,6.0,3,165.3,1349000,28,6,2004,31.9594562,34.7948419
1,5.0,5,127.0,1642000,5,5,2013,31.9730015,34.7925013
1,5.0,5,127.0,1380000,24,7,2011,31.9730015,34.7925013
1,6.0,0,145.07,2525000,3,5,2013,31.9788296,34.7747102
1,6.0,0,145.07,1317000,27,9,1999,31.9788296,34.7747102
1,5.0,1,116.0,1680000,2,5,2013,31.9733313,34.7799151
1,5.0,1,116.0,1435000,8,7,2010,31.9733313,34.7799151
1,5.0,1,116.0,840000,10,6,2002,31.9733313,34.7799151
1,5.0,1,116.0,1046000,20,12,2000,31.9733313,34.7799151
1,5.0,0,173.8,2000000,2,5,2013,31.997689,34.740681
1,5.5,1,110.0,1445000,28,4,2013,31.9708526,34.7804008
1,5.5,1,110.0,821000,12,12,2002,31.9708526,34.7804008
2,7.0,0,167.0,2635000,26,4,2013,31.979815,34.764102
2,7.0,0,167.0,2510000,7,2,2011,31.979815,34.764102
1,5.0,5,107.7,1700000,24,4,2013,31.9664897,34.7724688
1,5.0,5,107.7,848000,13,5,1998,31.9664897,34.7724688
1,5.0,8,128.55,1237000,22,4,2013,31.9654992,34.8123852
1,5.0,8,128.55,1100000,22,8,2012,31.9654992,34.8123852
1,5.0,2,110.0,2000000,17,4,2013,31.974738,34.769843
1,5.0,2,110.0,996000,10,7,1998,31.974738,34.769843
1,6.0,0,145.81,2160000,9,4,2013,31.9569248,34.8268526
1,6.0,0,145.81,1084000,13,11,2001,31.9569248,34.8268526
2,5.0,0,200.0,2570000,8,4,2013,31.9597433,34.7927637
2,5.0,0,200.0,1900000,28,9,2008,31.9597433,34.7927637
1,5.0,2,132.0,1902000,2,4,2013,31.961612,34.7768365
1,5.0,2,132.0,1900000,22,2,2011,31.961612,34.7768365
1,5.0,1,142.4,2290000,31,3,2013,31.9683479,34.823717
1,5.0,1,142.4,1635000,30,8,2012,31.9683479,34.823717
1,5.0,8,103.27,2050000,24,3,2013,31.9702474,34.7817596
1,5.0,8,103.27,1067000,5,5,2005,31.9702474,34.7817596
1,6.0,1,128.2,1725000,24,3,2013,31.9722865,34.7792227
1,6.0,1,128.2,1055000,5,12,2007,31.9722865,34.7792227
1,5.0,1,111.0,1330000,20,3,2013,31.9703981,34.814425
1,5.0,1,111.0,1300000,12,11,2010,31.9703981,34.814425
1,5.0,5,130.9,1660000,19,3,2013,31.9602081,34.8182507
1,5.0,5,130.9,1077000,25,9,2005,31.9602081,34.8182507
1,5.0,5,130.9,1000000,30,6,2000,31.9602081,34.8182507
2,8.0,0,210.0,3140000,19,3,2013,31.9784121,34.761875
2,8.0,0,210.0,1904000,8,8,2002,31.9784121,34.761875
1,5.0,0,160.0,2060000,19,3,2013,31.973741,34.7792125
1,5.0,0,160.0,1468000,9,3,2008,31.973741,34.7792125
1,5.0,8,112.0,2550000,19,3,2013,31.982584,34.80695
1,6.0,6,141.0,2450000,12,3,2013,31.9673004,34.7757306
1,6.0,6,141.0,1124000,15,3,1999,31.9673004,34.7757306
2,6.0,0,145.81,2150000,10,3,2013,31.9730015,34.7925013
2,6.0,0,145.81,989000,11,12,2000,31.9730015,34.7925013
1,5.0,12,110.0,2030000,7,3,2013,31.9686776,34.7674071
1,5.0,12,110.0,956000,7,7,1999,31.9686776,34.7674071
2,7.0,1,214.0,3050000,6,3,2013,31.9831951,34.7624914
2,7.0,1,214.0,3150000,21,10,2010,31.9831951,34.7624914
1,6.0,7,163.01,2375000,28,2,2013,31.9582283,34.7939356
1,6.0,7,163.01,1250000,26,5,2000,31.9582283,34.7939356
1,6.0,7,163.01,1342000,1,7,1999,31.9582283,34.7939356
2,7.0,1,222.43,3125000,28,2,2013,31.9607029,34.7894168
2,7.0,1,222.43,1651000,20,6,2000,31.9607029,34.7894168
1,5.0,7,108.43,1725000,27,2,2013,31.9794639,34.776798
1,5.0,7,108.43,1027000,8,3,2007,31.9794639,34.776798
1,5.0,7,108.43,729000,5,8,1998,31.9794639,34.776798
2,5.5,0,156.7,2600000,20,2,2013,31.9807614,34.7791076
2,5.5,0,156.7,1250000,16,5,1999,31.9807614,34.7791076
1,5.0,3,127.15,1800000,19,2,2013,31.9724022,34.7784792
1,5.0,3,127.15,995000,26,5,1999,31.9724022,34.7784792
3,5.0,11,90.0,1565000,15,8,2011,31.9837435,34.8046025
1,5.0,4,120.36,2400000,8,2,2013,31.9719992,34.7744241
1,5.0,4,120.36,1413000,19,4,2007,31.9719992,34.7744241
1,5.0,0,111.0,2305000,3,2,2013,31.9644942,34.7708505
1,5.0,0,111.0,1235000,14,1,2003,31.9644942,34.7708505
1,5.0,6,122.58,1836000,31,1,2013,31.969919,34.822978
1,5.0,6,122.58,1557000,27,10,2010,31.969919,34.822978
1,5.0,3,105.46,1680000,30,1,2013,31.9730015,34.7925013
1,5.0,3,105.46,1016000,6,6,2007,31.9730015,34.7925013
1,5.0,10,123.0,2305000,27,1,2013,31.9815191,34.80364
1,5.0,10,123.0,1860000,10,9,2012,31.9815191,34.80364
1,5.0,1,150.0,1831000,23,1,2013,31.961612,34.7768365
1,5.0,1,150.0,2400000,16,2,2011,31.961612,34.7768365
1,5.0,3,117.0,1750000,18,1,2013,31.9733151,34.7805092
1,5.0,3,117.0,852000,1,8,2002,31.9733151,34.7805092
4,5.0,0,141.0,2240000,18,1,2013,31.9823168,34.7841253
4,5.0,0,141.0,1384000,5,8,2008,31.9823168,34.7841253
4,5.0,0,141.0,1347000,28,2,2007,31.9823168,34.7841253
1,5.0,1,132.12,1320000,17,1,2013,31.9602257,34.8128036
1,5.0,1,132.12,1031000,4,3,2003,31.9602257,34.8128036
1,5.0,9,123.0,2250000,16,1,2013,31.9815191,34.80364
1,5.0,9,123.0,1800000,30,7,2012,31.9815191,34.80364
1,5.0,3,117.98,1850000,15,1,2013,31.9636975,34.7736734
1,5.0,3,117.98,1118000,26,2,2008,31.9636975,34.7736734
1,5.0,5,116.0,1700000,8,1,2013,31.9733313,34.7799151
1,5.0,5,116.0,1350000,18,5,2009,31.9733313,34.7799151
1,5.0,5,116.0,960000,25,3,2009,31.9733313,34.7799151
1,5.0,5,116.0,951000,18,2,2008,31.9733313,34.7799151
2,6.0,0,218.0,2750000,3,1,2013,31.9982291,34.7459222
2,6.0,0,218.0,2450000,26,11,2010,31.9982291,34.7459222
2,6.0,0,218.0,1740000,2,6,2008,31.9982291,34.7459222
1,5.0,9,100.0,2740000,3,1,2013,31.9837095,34.8047554
1,5.0,9,100.0,1346400,20,10,2009,31.9837095,34.8047554
1,5.0,2,98.0,1825000,1,1,2013,31.9813897,34.8029875
1,5.0,2,98.0,1450000,17,8,2010,31.9813897,34.8029875
1,5.0,10,121.0,2110000,31,12,2012,31.9817066,34.7811035
1,5.0,10,121.0,1976210,10,12,2011,31.9817066,34.7811035
1,5.0,0,111.0,1515000,30,12,2012,31.9787958,34.7773087
1,5.0,0,111.0,726000,18,8,1998,31.9787958,34.7773087
7,6.0,1,214.0,2650000,30,12,2012,31.9778309,34.7626512
7,6.0,1,214.0,1520000,13,1,1999,31.9778309,34.7626512
2,5.0,4,121.84,1700000,27,12,2012,31.9966889,34.7404786
2,5.0,4,121.84,884000,18,11,2007,31.9966889,34.7404786
1,6.0,1,108.6,1998000,21,12,2012,31.9747112,34.7787532
1,6.0,1,108.6,1204000,15,8,2004,31.9747112,34.7787532
1,5.0,1,147.84,1900000,20,12,2012,31.9612745,34.7778754
1,5.0,1,147.84,1121000,14,11,2001,31.9612745,34.7778754
1,5.0,2,118.44,1800000,16,12,2012,31.9649209,34.813393
1,5.0,2,118.44,1290000,5,7,2009,31.9649209,34.813393
2,7.0,0,214.0,3120000,14,12,2012,31.9769556,34.7627528
2,7.0,0,214.0,2774000,18,1,2011,31.9769556,34.7627528
1,5.0,1,124.55,1625000,12,12,2012,31.9624435,34.793482
1,5.0,1,124.55,914000,10,3,1998,31.9624435,34.793482
1,5.0,4,123.93,1950000,10,12,2012,31.9471963,34.8133946
1,5.0,4,123.93,1252160,9,2,2003,31.9471963,34.8133946
1,5.0,9,128.6,2125000,9,12,2012,31.9761224,34.7788358
1,5.0,9,128.6,1150000,18,3,2003,31.9761224,34.7788358
4,5.0,1,114.7,2200000,4,12,2012,31.9635391,34.781088
4,5.0,1,114.7,1177000,16,7,2004,31.9635391,34.781088
1,5.0,8,111.0,1855000,3,12,2012,31.9707941,34.7641755
1,5.0,8,111.0,1436000,8,12,2005,31.9707941,34.7641755
1,5.0,8,111.0,1384000,14,10,2004,31.9707941,34.7641755
1,5.0,8,111.0,1322000,28,6,2002,31.9707941,34.7641755
1,5.0,10,124.2,2160000,3,12,2012,31.9735478,34.7921848
1,5.0,10,124.2,2110000,14,3,2011,31.9735478,34.7921848
1,5.0,4,117.1,1675000,29,11,2012,31.9771863,34.7711445
1,5.0,4,117.1,1130000,9,1,2006,31.9771863,34.7711445
1,5.0,3,104.0,1200000,29,11,2012,31.9630296,34.8084675
1,5.0,3,104.0,860000,25,3,2008,31.9630296,34.8084675
1,4.0,2,128.03,2100000,21,4,2022,31.9679599,34.803783
1,4.0,2,128.03,794000,13,2,2002,31.9679599,34.803783
1,4.0,3,86.06,1920000,19,4,2022,31.9634006,34.8096498
1,4.0,3,86.06,1250000,16,2,2015,31.9634006,34.8096498
1,4.0,3,86.06,616000,4,8,1998,31.9634006,34.8096498
1,4.0,3,92.0,2150000,14,4,2022,31.9847445,34.7893201
1,4.0,3,92.0,900000,23,11,2012,31.9847445,34.7893201
1,4.0,10,106.0,2570000,13,2,2018,31.9691218,34.7673615
1,4.0,3,81.3,2050000,13,4,2022,31.9631783,34.8220941
1,4.0,3,81.3,1760000,1,6,2020,31.9631783,34.8220941
1,4.0,3,81.3,1280000,5,11,2014,31.9631783,34.8220941
1,4.0,3,81.3,1080000,20,9,2010,31.9631783,34.8220941
1,4.0,3,81.3,645000,12,7,2001,31.9631783,34.8220941
1,4.0,4,72.65,2225000,13,4,2022,31.9720904,34.8032734
1,4.0,4,72.65,1625000,16,7,2015,31.9720904,34.8032734
1,4.0,4,72.65,765000,5,2,2001,31.9720904,34.8032734
1,4.0,1,82.5,1725000,12,4,2022,31.9682,34.8124991
1,4.0,1,82.5,700000,24,7,2008,31.9682,34.8124991
1,4.0,6,92.0,2680000,12,4,2022,31.9646628,34.7704861
1,4.0,6,92.0,724000,15,6,1998,31.9646628,34.7704861
1,4.0,1,66.0,2050000,11,4,2022,31.961393,34.8120314
1,4.0,1,66.0,701000,4,5,2006,31.961393,34.8120314
1,4.0,1,66.0,505000,12,3,1999,31.961393,34.8120314
1,4.0,0,91.76,3000000,11,4,2022,31.964686,34.7824168
1,4.0,0,91.76,1870000,4,2,2010,31.964686,34.7824168
1,4.0,3,115.56,2830000,11,4,2022,31.9614263,34.7990485
1,4.0,3,115.56,1079000,31,1,2007,31.9614263,34.7990485
1,4.0,10,83.3,2440000,11,4,2022,31.9683082,34.8138749
1,4.0,10,83.3,1850000,23,10,2017,31.9683082,34.8138749
1,4.0,3,77.45,1740000,10,4,2022,31.9609152,34.8151083
1,4.0,3,77.45,1525000,2,4,2017,31.9609152,34.8151083
1,4.0,5,82.15,2400000,5,4,2022,31.9723524,34.8150959
1,4.0,5,82.15,1080000,4,6,2010,31.9723524,34.8150959
1,4.0,5,82.15,673000,13,12,2000,31.9723524,34.8150959
1,4.0,9,93.0,2670000,4,4,2022,31.9752171,34.770411
1,4.0,9,93.0,1775000,26,5,2015,31.9752171,34.770411
1,4.0,9,93.0,919000,24,10,2000,31.9752171,34.770411
1,4.0,3,76.36,1850000,3,4,2022,31.9598332,34.7964742
1,4.0,19,91.95,3350000,30,3,2022,31.9974998,34.7432501
1,4.0,19,91.95,2050000,1,4,2015,31.9974998,34.7432501
1,4.0,6,110.4,2610000,29,3,2022,31.9697985,34.7826393
1,4.0,6,110.4,1290000,18,4,2010,31.9697985,34.7826393
1,4.0,1,98.4,2038000,27,3,2022,31.9687341,34.8103321
1,4.0,1,98.4,1380000,6,6,2016,31.9687341,34.8103321
1,4.0,12,97.0,2780000,27,3,2022,31.9707941,34.7641755
1,4.0,6,76.7,1900000,24,3,2022,31.9733325,34.7823314
1,4.0,6,76.7,1350000,11,3,2018,31.9733325,34.7823314
1,4.0,4,116.31,2100000,23,3,2022,31.9663584,34.8082949
1,4.0,4,116.31,775000,7,7,1999,31.9663584,34.8082949
1,4.0,2,84.06,1925000,23,3,2022,31.9711681,34.8004949
1,4.0,2,84.06,962000,23,2,2010,31.9711681,34.8004949
1,4.0,3,100.6,1960000,23,3,2022,31.9980184,34.7383201
1,4.0,3,100.6,1144000,8,3,2007,31.9980184,34.7383201
1,4.0,6,90.81,2850000,22,3,2022,31.9646687,34.7742653
1,4.0,6,90.81,1750000,23,3,2011,31.9646687,34.7742653
1,4.0,6,90.81,905000,31,12,2001,31.9646687,34.7742653
1,4.0,11,98.0,2730000,22,3,2022,31.9797285,34.7843716
1,4.0,11,98.0,1580000,5,5,2013,31.9797285,34.7843716
1,4.0,3,98.51,2575000,20,3,2022,31.9653868,34.8208798
1,4.0,3,98.51,920000,30,5,1999,31.9653868,34.8208798
1,4.0,1,70.0,2070000,20,3,2022,31.9600237,34.8100561
1,4.0,1,70.0,1200000,16,8,2016,31.9600237,34.8100561
1,4.0,2,75.0,1600000,17,3,2022,31.9720652,34.8016862
1,4.0,2,75.0,820000,6,4,2010,31.9720652,34.8016862
1,4.0,2,92.64,2040000,17,3,2022,31.9624616,34.7970944
1,4.0,2,92.64,1600000,27,11,2013,31.9624616,34.7970944
1,4.0,3,83.5,1065000,16,3,2022,31.9678292,34.7760186
1,4.0,3,83.5,746000,18,3,2001,31.9678292,34.7760186
1,4.0,3,81.7,2350000,16,3,2022,31.9756511,34.7702949
1,4.0,3,81.7,799000,20,6,2006,31.9756511,34.7702949
1,4.0,6,92.45,1995000,15,3,2022,31.9672544,34.8062384
1,4.0,6,92.45,1185000,8,11,2010,31.9672544,34.8062384
1,4.0,2,102.0,2315000,14,3,2022,31.9729512,34.7769702
1,4.0,2,102.0,1411000,2,1,2014,31.9729512,34.7769702
1,4.0,2,102.0,1170000,29,6,2008,31.9729512,34.7769702
1,4.0,3,88.0,1750000,10,3,2022,31.9709415,34.8173336
1,4.0,3,88.0,578000,11,2,2007,31.9709415,34.8173336
1,4.0,5,103.7,902000,10,3,2022,31.9702162,34.8139779
1,4.0,5,103.7,719000,20,5,2009,31.9702162,34.8139779
1,4.0,5,103.7,634000,23,2,1999,31.9702162,34.8139779
1,4.0,4,82.15,2270000,10,3,2022,31.9723524,34.8150959
1,4.0,4,82.15,1850000,6,9,2018,31.9723524,34.8150959
1,4.0,4,82.15,1183000,15,2,2010,31.9723524,34.8150959
1,4.0,4,82.15,790000,4,1,2005,31.9723524,34.8150959
1,4.0,2,75.7,1990000,9,3,2022,31.9878957,34.7854847
1,4.0,2,75.7,1685000,17,5,2020,31.9878957,34.7854847
1,4.0,2,75.7,1130000,1,2,2013,31.9878957,34.7854847
1,4.0,2,75.7,699000,18,6,2007,31.9878957,34.7854847
1,4.0,5,77.6,1910000,9,3,2022,31.956686,34.8006448
1,4.0,5,77.6,1330000,20,3,2015,31.956686,34.8006448
1,4.0,6,81.51,1760000,7,3,2022,31.9710266,34.8164587
1,4.0,6,81.51,1230000,10,6,2014,31.9710266,34.8164587
1,4.0,6,81.51,550000,12,2,1998,31.9710266,34.8164587
1,4.0,4,104.4,1920000,7,3,2022,31.9711686,34.8146924
1,4.0,4,104.4,625000,27,6,2004,31.9711686,34.8146924
1,4.0,3,95.75,1980000,7,3,2022,31.9604548,34.8120863
1,4.0,3,95.75,945000,17,5,2009,31.9604548,34.8120863
1,4.0,1,63.67,1700000,6,3,2022,31.9674994,34.8108832
1,4.0,1,63.67,493000,2,3,2007,31.9674994,34.8108832
1,4.0,2,97.92,2195000,6,3,2022,31.956686,34.8006448
1,4.0,2,97.92,1210000,24,5,2012,31.956686,34.8006448
1,4.0,2,88.68,2500000,6,3,2022,31.9671786,34.796919
1,4.0,2,88.68,1750000,2,7,2019,31.9671786,34.796919
1,4.0,2,113.0,1640000,3,3,2022,31.9701801,34.8143748
1,4.0,2,113.0,690000,10,4,2008,31.9701801,34.8143748
1,4.0,2,75.15,1780000,3,3,2022,31.9660491,34.823276
1,4.0,2,75.15,1460000,9,6,2020,31.9660491,34.823276
1,4.0,3,97.0,2550000,2,3,2022,31.9801031,34.7820617
1,4.0,3,97.0,1445000,22,2,2011,31.9801031,34.7820617
1,4.0,3,97.0,712000,19,1,1998,31.9801031,34.7820617
1,4.0,3,78.29,2200000,2,3,2022,31.952876,34.8129092
1,4.0,3,78.29,717000,19,7,2002,31.952876,34.8129092
1,4.0,5,95.6,2500000,1,3,2022,31.976856,34.775223
1,4.0,5,95.6,2080000,11,10,2017,31.976856,34.775223
1,4.0,5,95.6,1275000,12,6,2009,31.976856,34.775223
1,4.0,8,88.76,2020000,1,3,2022,31.9547184,34.8130178
1,4.0,8,88.76,1285000,15,7,2012,31.9547184,34.8130178
1,4.0,2,85.25,2350000,28,2,2022,31.9612222,34.8058888
1,4.0,2,85.25,1450000,22,11,2012,31.9612222,34.8058888
1,4.0,3,84.15,1800000,23,2,2022,31.9711635,34.8038204
1,4.0,3,84.15,771000,13,6,2002,31.9711635,34.8038204
1,4.0,2,75.25,1895000,23,2,2022,31.9654008,34.7914963
1,4.0,2,75.25,1760000,2,8,2017,31.9654008,34.7914963
1,4.0,2,75.25,1250000,10,10,2011,31.9654008,34.7914963
1,4.0,1,96.0,2150000,22,2,2022,31.9731883,34.7866434
1,4.0,1,96.0,780000,17,3,2008,31.9731883,34.7866434
1,4.0,1,96.0,662000,29,9,1999,31.9731883,34.7866434
1,4.0,2,76.51,1950000,22,2,2022,31.9876127,34.7853452
1,4.0,2,76.51,1620000,13,7,2017,31.9876127,34.7853452
1,4.0,2,76.51,669000,9,7,2003,31.9876127,34.7853452
1,4.0,1,82.5,1625000,22,2,2022,31.9627499,34.7945163
1,4.0,1,82.5,684000,5,3,2008,31.9627499,34.7945163
1,4.0,9,95.0,2150000,22,2,2022,31.9686776,34.7674071
1,4.0,9,95.0,1630000,21,3,2012,31.9686776,34.7674071
1,4.0,3,79.3,1600000,21,2,2022,31.97001,34.801216
1,4.0,3,79.3,1400000,7,6,2018,31.97001,34.801216
1,4.0,3,79.3,870000,17,5,2010,31.97001,34.801216
1,4.0,2,81.0,2300000,20,2,2022,31.962152,34.7792567
1,4.0,2,81.0,1330000,28,10,2013,31.962152,34.7792567
1,4.0,6,95.86,2280000,18,2,2022,31.9722834,34.8161219
1,4.0,6,95.86,1170000,15,1,2009,31.9722834,34.8161219
1,4.0,6,95.86,878000,27,11,2005,31.9722834,34.8161219
1,4.0,3,94.3,2530000,18,2,2022,31.9766133,34.7757497
1,4.0,3,94.3,1260000,23,7,2008,31.9766133,34.7757497
1,4.0,2,102.75,2480000,17,2,2022,31.9753688,34.7771306
1,4.0,2,102.75,2130000,13,8,2020,31.9753688,34.7771306
1,4.0,2,102.75,1280000,24,11,2009,31.9753688,34.7771306
1,4.0,2,102.75,890000,28,2,2002,31.9753688,34.7771306
1,4.0,0,87.65,1950000,10,1,2016,31.995939,34.738297
1,4.0,3,92.97,2800000,17,2,2022,31.9969352,34.7372329
1,4.0,3,92.97,1747000,21,11,2010,31.9969352,34.7372329
1,4.0,1,96.7,2250000,16,2,2022,31.9659264,34.7789457
1,4.0,1,96.7,759000,31,1,1999,31.9659264,34.7789457
1,4.0,2,63.09,1660000,15,2,2022,31.954214,34.812624
1,4.0,2,63.09,635000,3,3,2008,31.954214,34.812624
1,4.0,3,86.88,1695000,14,2,2022,31.9647674,34.8090418
1,4.0,3,86.88,621000,13,7,2001,31.9647674,34.8090418
1,4.0,3,89.62,2350000,14,2,2022,31.9470168,34.8141956
1,4.0,3,89.62,1645000,14,12,2015,31.9470168,34.8141956
1,4.0,8,95.86,2290000,13,2,2022,31.9735307,34.8154125
1,4.0,8,95.86,1600000,27,8,2014,31.9735307,34.8154125
1,4.0,8,95.86,1245000,8,7,2009,31.9735307,34.8154125
1,4.0,8,95.86,795000,4,6,2002,31.9735307,34.8154125
1,4.0,2,114.35,2290000,13,2,2022,31.9656735,34.8235035
1,4.0,2,114.35,1242000,17,12,2010,31.9656735,34.8235035
1,4.0,2,114.35,835000,13,11,2007,31.9656735,34.8235035
1,4.0,2,85.0,2440000,10,2,2022,31.9570145,34.7975096
1,4.0,2,85.0,1190000,26,6,2012,31.9570145,34.7975096
1,4.0,2,85.0,1100000,3,3,2011,31.9570145,34.7975096
1,4.0,3,98.0,2400000,9,2,2022,31.9669027,34.7765563
1,4.0,3,98.0,819000,25,1,1999,31.9669027,34.7765563
1,4.0,8,119.8,1410000,22,3,2009,31.973981,34.7879917
1,4.0,2,68.24,1000000,8,2,2022,31.9699288,34.8001795
1,4.0,2,68.24,1010000,5,7,2013,31.9699288,34.8001795
1,4.0,4,81.7,2025000,8,2,2022,31.9780281,34.7744814
1,4.0,4,81.7,1350000,17,3,2013,31.9780281,34.7744814
1,4.0,4,82.5,1550000,3,2,2022,31.968445,34.8100252
1,4.0,4,82.5,910000,21,1,2010,31.968445,34.8100252
1,4.0,4,82.5,532000,10,10,2007,31.968445,34.8100252
1,4.0,2,72.45,1770000,3,2,2022,31.9657799,34.8224761
1,4.0,2,72.45,975000,24,2,2014,31.9657799,34.8224761
1,4.0,5,87.51,2530000,2,2,2022,31.9817066,34.7811035
1,4.0,5,87.51,2290000,26,2,2020,31.9817066,34.7811035
1,4.0,5,87.51,1460000,28,2,2012,31.9817066,34.7811035
1,4.0,3,83.0,1286000,1,2,2022,31.9646603,34.7904456
1,4.0,3,83.0,935000,22,12,2009,31.9646603,34.7904456
1,4.0,1,89.86,1995000,1,2,2022,31.9966889,34.7404786
1,4.0,1,89.86,1340000,19,11,2014,31.9966889,34.7404786
1,4.0,1,89.86,1356000,4,6,2013,31.9966889,34.7404786
1,4.0,1,89.86,1320000,24,9,2012,31.9966889,34.7404786
1,4.0,1,89.86,1354000,23,8,2011,31.9966889,34.7404786
1,4.0,1,89.86,1041000,23,8,2011,31.9966889,34.7404786
1,4.0,3,84.55,1850000,1,2,2022,31.961481,34.8066409
1,4.0,3,84.55,1488000,26,3,2018,31.961481,34.8066409
1,4.0,3,84.55,1365000,23,12,2015,31.961481,34.8066409
1,4.0,9,82.15,2140000,27,1,2022,31.9722338,34.8154372
1,4.0,9,82.15,1375000,24,9,2012,31.9722338,34.8154372
1,4.0,9,82.15,1330000,16,9,2011,31.9722338,34.8154372
1,4.0,9,82.15,693000,29,10,2000,31.9722338,34.8154372
1,4.0,2,75.95,1730000,27,1,2022,31.9701362,34.806157
1,4.0,2,75.95,1580000,10,7,2019,31.9701362,34.806157
1,4.0,2,75.95,1045000,23,9,2012,31.9701362,34.806157
1,4.0,2,81.74,1590000,23,1,2022,31.9634947,34.8089819
1,4.0,2,81.74,646000,5,3,2003,31.9634947,34.8089819
1,4.0,2,98.8,2050000,23,1,2022,31.9598948,34.8039594
1,4.0,2,98.8,1250000,27,8,2012,31.9598948,34.8039594
1,4.0,2,94.77,1800000,21,1,2022,31.9693064,34.8231191
1,4.0,2,94.77,1268000,15,10,2010,31.9693064,34.8231191
1,4.0,1,63.06,1570000,19,1,2022,31.9607402,34.806934
1,4.0,1,63.06,1120000,19,11,2014,31.9607402,34.806934
1,4.0,1,63.06,917000,2,4,2010,31.9607402,34.806934
1,4.0,1,63.06,588000,28,10,1999,31.9607402,34.806934
1,4.0,2,71.7,1860000,19,1,2022,31.9657428,34.7794092
1,4.0,2,71.7,1200000,11,4,2011,31.9657428,34.7794092
1,4.0,2,71.7,717000,3,4,2003,31.9657428,34.7794092
1,4.0,7,96.43,2100000,19,1,2022,31.9684608,34.792298
1,4.0,7,96.43,861000,19,7,2006,31.9684608,34.792298
1,4.0,3,83.87,1745000,19,1,2022,31.9569131,34.7995146
1,4.0,3,83.87,1485000,29,2,2016,31.9569131,34.7995146
1,4.0,1,83.65,2250000,18,1,2022,31.9722644,34.7767215
1,4.0,1,83.65,1360000,3,3,2013,31.9722644,34.7767215
1,4.0,1,83.65,806000,28,1,2007,31.9722644,34.7767215
1,4.0,5,105.0,3120000,18,1,2022,31.9719164,34.8028117
1,4.0,5,105.0,2850000,17,6,2021,31.9719164,34.8028117
1,4.0,5,105.0,2200000,16,6,2021,31.9719164,34.8028117
1,4.0,5,105.0,2080000,20,5,2021,31.9719164,34.8028117
1,4.0,5,105.0,2040000,9,2,2021,31.9719164,34.8028117
1,4.0,5,105.0,2100000,6,12,2020,31.9719164,34.8028117
1,4.0,5,105.0,1950000,8,7,2020,31.9719164,34.8028117
1,4.0,12,110.0,2692000,18,1,2022,31.9805375,34.7848116
1,4.0,12,110.0,1630000,21,3,2010,31.9805375,34.7848116
1,4.0,4,67.68,1590000,17,1,2022,31.9610954,34.8126387
1,4.0,4,67.68,1380000,16,2,2020,31.9610954,34.8126387
1,4.0,1,92.48,2900000,17,1,2022,31.9471667,34.8131738
1,4.0,1,92.48,1890000,24,12,2014,31.9471667,34.8131738
1,4.0,4,86.39,1680000,16,1,2022,31.9661017,34.8091793
1,4.0,4,86.39,1280000,20,7,2015,31.9661017,34.8091793
1,4.0,4,86.39,544000,11,9,2000,31.9661017,34.8091793
1,4.0,3,71.09,1530000,16,1,2022,31.9574769,34.8015236
1,4.0,3,71.09,600000,13,11,2007,31.9574769,34.8015236
1,4.0,3,71.09,573000,25,10,2000,31.9574769,34.8015236
